Date,Year,Primary Type,Description,Location Description,District,Community Area,Latitude,Longitude,Arrest
01/27/2016 04:09:00 AM,2016,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARK PROPERTY,4,52,41.69838624,-87.54377237,FALSE
01/27/2016 02:28:00 PM,2016,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,5,54,41.65315078,-87.61085228,FALSE
01/27/2016 02:41:00 PM,2016,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,"SCHOOL, PUBLIC, BUILDING",11,23,41.89252751,-87.70768653,FALSE
01/27/2016 08:34:00 PM,2016,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,ALLEY,25,25,41.90853896,-87.75346647,FALSE
01/27/2016 07:38:00 PM,2016,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,22,73,41.70070801,-87.64263978,TRUE
01/27/2016 11:12:00 PM,2016,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,17,16,41.95563885,-87.71572395,TRUE
01/27/2016 11:24:00 AM,2016,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,STREET,1,35,41.84411271,-87.62844534,FALSE
01/14/2016 09:46:00 PM,2016,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,12,31,41.85741075,-87.6613034,TRUE
01/24/2016 04:06:00 PM,2016,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARK PROPERTY,12,28,41.87996239,-87.6797397,TRUE
01-01-2012 00:01,2012,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENTIAL YARD (FRONT/BACK),9,61,41.80442661,-87.65513803,FALSE
01-01-2012 00:15,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,RESIDENTIAL YARD (FRONT/BACK),5,53,41.6681897,-87.63797691,FALSE
01-01-2012 00:01,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,7,68,41.7680902,-87.63600472,TRUE
01-01-2012 00:00,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,11,23,41.89634186,-87.72244057,TRUE
01-01-2012 00:33,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,25,25,41.90400902,-87.76018582,TRUE
01-01-2012 00:08,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,15,25,41.89719567,-87.75810902,FALSE
01-01-2012 00:06,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENTIAL YARD (FRONT/BACK),9,61,41.79531582,-87.6706952,TRUE
01-01-2012 00:01,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,4,43,41.75287065,-87.55405914,TRUE
01-01-2012 00:20,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,6,44,41.7413228,-87.6025291,FALSE
01-01-2012 00:01,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,9,61,41.79697638,-87.67074043,TRUE
01-01-2012 01:05,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,15,25,41.88224501,-87.74779199,TRUE
01-01-2012 01:14,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,25,25,41.90846104,-87.77315098,TRUE
01-01-2012 00:02,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,6,69,41.75613445,-87.61262312,TRUE
01-01-2012 01:25,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),15,25,41.89956629,-87.75203429,TRUE
01-01-2012 00:09,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,RESIDENCE,7,68,41.78980699,-87.64990543,TRUE
01-01-2012 00:24,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE PORCH/HALLWAY,9,58,41.80953991,-87.69057989,TRUE
01-01-2012 01:04,2012,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENTIAL YARD (FRONT/BACK),9,58,41.81023541,-87.68590712,TRUE
01-01-2012 01:35,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,7,68,41.78837619,-87.64743083,TRUE
01-01-2012 02:44,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ABANDONED BUILDING,7,68,41.78967623,-87.64868573,TRUE
01-01-2012 00:05,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENTIAL YARD (FRONT/BACK),15,25,41.89752161,-87.7568903,TRUE
01-01-2012 00:12,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),4,43,41.75295642,-87.55700095,TRUE
01-01-2012 01:28,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,10,29,41.85989,-87.73232474,TRUE
01-01-2012 00:03,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,2,39,41.80885442,-87.60168503,TRUE
01-01-2012 03:04,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,3,69,41.77286682,-87.62104718,FALSE
01-01-2012 03:43,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,15,25,41.8878223,-87.75448018,TRUE
01-01-2012 00:01,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),5,53,41.67326323,-87.63694501,TRUE
01-01-2012 02:35,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,3,43,41.76539401,-87.56893629,TRUE
01-01-2012 03:15,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),11,23,41.90274066,-87.71818457,TRUE
01-01-2012 02:55,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,12,28,41.86218319,-87.65899205,TRUE
01-01-2012 01:38,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,14,24,41.91101777,-87.69910754,TRUE
01-01-2012 00:11,2012,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,RESIDENCE,7,68,41.77378171,-87.63327055,TRUE
01-01-2012 00:06,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,6,71,41.73721069,-87.6570218,TRUE
01-01-2012 00:10,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,11,23,41.89255928,-87.70646685,TRUE
01-01-2012 00:29,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,22,73,41.72502999,-87.64982306,TRUE
01-01-2012 03:24,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,11,27,41.87700031,-87.69863618,TRUE
01-01-2012 04:15,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,10,29,41.86622919,-87.72088801,TRUE
01-01-2012 03:44,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),5,49,41.69754854,-87.61961231,TRUE
01-01-2012 20:40,2012,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,PARKING LOT/GARAGE(NON.RESID.),9,61,41.79455731,-87.67432254,TRUE
01-01-2012 19:55,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,15,25,41.89499901,-87.74647078,TRUE
01-01-2012 22:41,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,19,6,41.94000714,-87.64744385,FALSE
01-02-2012 00:25,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,6,44,41.74682089,-87.61359577,TRUE
01-02-2012 12:38,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),3,43,41.7668458,-87.57142267,TRUE
01-02-2012 12:10,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,8,66,41.77140553,-87.68089055,TRUE
01-02-2012 16:35,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,3,69,41.75940962,-87.60541735,TRUE
01-02-2012 18:43,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,25,25,41.90218209,-87.76198374,TRUE
01-02-2012 21:35,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,18,8,41.90593255,-87.63884152,TRUE
01-03-2012 02:17,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,9,63,41.79695131,-87.68900772,TRUE
01-03-2012 04:15,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,10,29,41.86284846,-87.71579908,TRUE
01-03-2012 13:51,2012,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,24,1,42.01546492,-87.68048107,FALSE
01-03-2012 14:10,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,2,40,41.80135869,-87.61938939,TRUE
01-03-2012 18:26,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,5,53,41.68040757,-87.62273398,TRUE
01-03-2012 19:17,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,25,19,41.9242821,-87.74313052,TRUE
01-03-2012 21:40,2012,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,STREET,25,25,41.90426075,-87.76389746,TRUE
01-04-2012 01:35,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,10,29,41.85432285,-87.72107502,TRUE
01-04-2012 00:46,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,24,1,42.01711267,-87.67541162,TRUE
01-04-2012 03:10,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,5,49,41.72198815,-87.60844063,TRUE
01-01-2012 01:04,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,4,46,41.74223813,-87.56243952,TRUE
01-04-2012 12:20,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,12,31,41.85278912,-87.68076153,TRUE
01-04-2012 12:34,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,7,67,41.7648409,-87.67029776,TRUE
01-04-2012 19:50,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,19,3,41.96352606,-87.6606049,TRUE
01-05-2012 01:19,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,5,53,41.67208711,-87.623682,TRUE
01-05-2012 18:20,2012,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,STREET,11,27,41.87177367,-87.71443545,TRUE
01-05-2012 19:00,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,15,25,41.88996138,-87.75419643,TRUE
01-05-2012 20:40,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,3,69,41.76562099,-87.6195768,TRUE
01-05-2012 19:20,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,12,31,41.85579926,-87.67925898,TRUE
01-05-2012 20:45,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,22,73,41.7059375,-87.65070649,TRUE
01-05-2012 20:00,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,ALLEY,19,6,41.94300156,-87.64936355,TRUE
01-05-2012 20:10,2012,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,APARTMENT,4,46,41.74616318,-87.55278808,TRUE
01-05-2012 23:29,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,25,25,41.9096024,-87.74779921,TRUE
01-06-2012 02:05,2012,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,APARTMENT,16,17,41.94610637,-87.82566976,TRUE
01-06-2012 12:10,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,11,23,41.90066745,-87.73718795,TRUE
01-06-2012 14:17,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,7,67,41.76418008,-87.67229858,TRUE
01-06-2012 13:50,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,8,66,41.77998069,-87.69098149,TRUE
01-06-2012 16:10,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),5,53,41.67979823,-87.6267235,TRUE
01-06-2012 14:50,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,11,26,41.88217299,-87.72083125,TRUE
01-06-2012 18:55,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,24,1,42.015138,-87.6823501,FALSE
01-06-2012 18:28,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,15,25,41.89110585,-87.76409879,TRUE
01-06-2012 19:16,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,15,25,41.88619472,-87.74793588,FALSE
01-06-2012 23:55,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,10,30,41.84559883,-87.71238295,TRUE
01-06-2012 18:01,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,7,68,41.76472968,-87.64439846,TRUE
01-06-2012 23:55,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,9,34,41.84893375,-87.63193059,TRUE
01-07-2012 10:25,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,22,73,41.7241066,-87.65423234,FALSE
01-07-2012 10:32,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,7,69,41.76299067,-87.63094671,TRUE
01-07-2012 13:13,2012,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,SIDEWALK,5,49,41.70100389,-87.619651,TRUE
01-07-2012 13:06,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,9,58,41.82338225,-87.71257197,TRUE
01-07-2012 13:40,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,25,20,41.93815294,-87.73599727,TRUE
01-07-2012 15:45,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,7,68,41.77377535,-87.64264829,TRUE
01-07-2012 17:02,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),8,66,41.76371964,-87.6844396,TRUE
01-07-2012 16:48,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,11,26,41.8783886,-87.73539749,TRUE
01-07-2012 21:05,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,7,67,41.76591285,-87.66020273,TRUE
01-07-2012 20:18,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,6,44,41.73098197,-87.60248512,TRUE
01-07-2012 22:00,2012,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,APARTMENT,10,29,41.85991073,-87.7140139,FALSE
01-07-2012 23:41,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,7,68,41.79059157,-87.65031879,TRUE
01-08-2012 01:20,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,8,63,41.79308778,-87.68226957,TRUE
01-03-2012 23:15,2012,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,16,76,41.97486195,-87.89037215,TRUE
01-04-2012 11:30,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,16,76,41.97892199,-87.90666967,TRUE
01-08-2012 15:50,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,RESIDENTIAL YARD (FRONT/BACK),4,51,41.71255849,-87.56820015,FALSE
01-08-2012 18:51,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, GROUNDS",17,14,41.97106594,-87.71099301,FALSE
01-08-2012 19:10,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,7,67,41.77899361,-87.66420889,TRUE
01-08-2012 19:01,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,GAS STATION,2,40,41.79507229,-87.6159863,TRUE
01-08-2012 19:05,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,5,53,41.671693,-87.64050136,TRUE
01-08-2012 19:38,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,10,30,41.8454214,-87.71970654,TRUE
01-08-2012 19:43,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,9,61,41.80247653,-87.64654694,TRUE
01-08-2012 22:36,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,25,19,41.92279709,-87.7805474,TRUE
01-08-2012 22:30,2012,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,SIDEWALK,20,3,41.97156774,-87.65566988,TRUE
01-08-2012 21:25,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,33,41.86064797,-87.62239388,TRUE
01-08-2012 19:36,2012,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,CONVENIENCE STORE,22,73,41.72122396,-87.66198436,TRUE
01-09-2012 02:26,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),8,66,41.76334099,-87.71175085,TRUE
01-01-2012 00:05,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE PORCH/HALLWAY,15,25,41.89852717,-87.76206775,TRUE
01-01-2012 00:02,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),9,63,41.79608812,-87.68776582,TRUE
01-09-2012 12:46,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,25,20,41.91897687,-87.72824695,TRUE
01-09-2012 20:45,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,7,67,41.78823876,-87.66320338,TRUE
01-09-2012 20:56,2012,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,CHA APARTMENT,18,8,41.89934072,-87.64199476,TRUE
01-09-2012 22:53,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,8,70,41.75293897,-87.7024839,TRUE
01-09-2012 21:43,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,11,29,41.86757504,-87.71956448,TRUE
01-10-2012 00:04,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,25,22,41.92519563,-87.72312448,TRUE
01-10-2012 01:45,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,6,71,41.74998231,-87.64402479,TRUE
01-04-2012 11:55,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,7,67,41.77883306,-87.67633137,TRUE
01-10-2012 16:57,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,2,36,41.82932924,-87.60684562,FALSE
01-10-2012 21:55,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,11,26,41.87442063,-87.72188931,FALSE
01-10-2012 20:18,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,7,68,41.77521258,-87.64709818,TRUE
01-10-2012 22:23,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,7,67,41.76597663,-87.67356309,TRUE
01-10-2012 22:37,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),4,47,41.73240475,-87.59623345,TRUE
01-11-2012 16:57,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ABANDONED BUILDING,7,68,41.76812575,-87.64692078,TRUE
01-11-2012 16:27,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,4,46,41.73740173,-87.54972487,TRUE
01-11-2012 17:22,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,25,19,41.93360681,-87.77604754,TRUE
01-11-2012 20:44,2012,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,RESIDENCE,7,67,41.7623621,-87.66496817,FALSE
01-11-2012 20:28,2012,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,4,51,41.70390549,-87.56324548,TRUE
01-11-2012 23:45,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,3,42,41.77782398,-87.60587274,TRUE
01-12-2012 01:39,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,6,69,41.75234058,-87.60157223,TRUE
01-12-2012 09:44,2012,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,RESIDENCE,22,73,41.72808432,-87.65676217,FALSE
01-11-2012 22:55,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,24,1,42.00301514,-87.67052748,FALSE
01-12-2012 18:42,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,7,68,41.78530406,-87.63582556,TRUE
01-12-2012 20:32,2012,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,RESIDENCE,7,67,41.78835495,-87.66808642,TRUE
01-12-2012 21:39,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,6,44,41.74883051,-87.60026352,TRUE
01-12-2012 21:23,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,7,69,41.76652104,-87.62979752,TRUE
01-12-2012 20:00,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,6,69,41.75218817,-87.60522775,TRUE
01/13/2012 11:52:00 AM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,7,67,41.78244706,-87.66064214,TRUE
01/13/2012 09:15:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,SIDEWALK,5,53,41.66833159,-87.63557807,FALSE
01/13/2012 10:00:00 PM,2012,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,RESIDENCE,17,14,41.96286189,-87.73075132,TRUE
01/13/2012 10:00:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,17,14,41.96286189,-87.73075132,TRUE
01/14/2012 01:35:00 AM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,7,68,41.77962041,-87.65364328,FALSE
01/14/2012 01:05:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,SIDEWALK,4,51,41.71077501,-87.56454789,TRUE
01/14/2012 12:57:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,18,8,41.90411393,-87.64811101,TRUE
01/14/2012 03:20:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,GAS STATION,9,60,41.83887231,-87.64629737,TRUE
01/14/2012 08:37:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,SIDEWALK,7,68,41.79213347,-87.63293522,TRUE
01/14/2012 09:30:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,SIDEWALK,6,44,41.7320693,-87.60603752,TRUE
01/14/2012 10:30:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,8,63,41.78947881,-87.68514062,TRUE
01/14/2012 09:55:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,5,53,41.68492964,-87.65348395,TRUE
01/14/2012 10:50:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,GAS STATION,7,67,41.76480363,-87.67383536,TRUE
01/14/2012 09:47:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,6,44,41.74167624,-87.6098095,TRUE
01/14/2012 11:16:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,6,71,41.7361758,-87.63540478,TRUE
01/14/2012 09:34:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,7,67,41.7681306,-87.66026386,TRUE
01/14/2012 08:00:00 PM,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,3,69,41.76685525,-87.61287337,FALSE
01/15/2012 01:16:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,SIDEWALK,7,68,41.78048666,-87.65209425,TRUE
01/15/2012 03:15:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,14,22,41.91709664,-87.68785203,TRUE
01/15/2012 12:30:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,6,44,41.73575875,-87.60318206,TRUE
01/15/2012 09:05:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,19,3,41.96423168,-87.64997854,TRUE
01/15/2012 11:30:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,9,58,41.81957308,-87.69948606,TRUE
01/16/2012 01:28:00 AM,2012,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,4,45,41.73699125,-87.58026861,FALSE
01/16/2012 12:20:00 AM,2012,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,VEHICLE NON-COMMERCIAL,4,46,41.75132591,-87.55289045,TRUE
01/16/2012 02:20:00 AM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),3,69,41.77340533,-87.62514347,TRUE
01/16/2012 12:11:00 AM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,7,67,41.7714523,-87.65671355,TRUE
01/16/2012 11:00:00 AM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,14,23,41.91079916,-87.70677336,TRUE
01/16/2012 06:45:00 PM,2012,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),25,19,41.92142862,-87.75237972,TRUE
